activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio,unknown_87,unknown_88,unknown_90,lap_number
running,38.0,79,8142.82,38.0,2.249,0.0,170,522827483,51819349,2.249,319.0,48.53,42.0,772.0,24,2025-09-11 17:31:40,77.0,9.56,0,300,-1.0,23
running,38.200000000000045,79,8146.05,38.200000000000045,2.183,0.0,166,522827379,51818892,2.183,322.0,48.78,42.25,767.0,24,2025-09-11 17:31:42,78.0,9.84,0,300,-1.0,23
running,38.0,78,8147.6,38.0,2.165,0.5,165,522827322,51818676,2.165,320.0,48.68,41.75,766.0,24,2025-09-11 17:31:43,77.0,9.84,0,300,-1.0,23
running,38.0,77,8155.01,38.0,2.09,0.0,162,522826971,51817692,2.09,328.0,48.68,42.0,744.0,24,2025-09-11 17:31:47,79.0,10.34,0,300,-1.0,23
running,37.60000000000002,77,8162.47,37.60000000000002,2.043,0.5,162,522826674,51816663,2.043,318.0,48.68,41.0,758.0,24,2025-09-11 17:31:51,83.0,10.62,0,300,-1.0,23
running,37.60000000000002,77,8163.92,37.60000000000002,2.043,0.5,159,522826590,51816481,2.043,311.0,48.53,38.75,841.0,24,2025-09-11 17:31:52,83.0,10.34,0,300,-1.0,23
walking,37.39999999999998,73,8166.66,37.39999999999998,2.034,0.0,158,522826475,51816107,2.034,,,,914.0,24,2025-09-11 17:31:54,66.2,9.37,0,300,-1.0,23
running,37.39999999999998,60,8170.09,37.39999999999998,1.997,0.0,158,522826273,51815681,1.997,476.0,48.34,46.25,659.0,24,2025-09-11 17:31:56,69.2,9.25,0,300,-1.0,23
running,37.39999999999998,79,8172.06,37.39999999999998,1.987,0.0,158,522826148,51815444,1.987,304.0,48.21,43.25,679.0,24,2025-09-11 17:31:57,76.0,10.53,0,300,-1.0,23
running,37.200000000000045,82,8176.19,37.200000000000045,1.913,0.0,158,522825924,51814917,1.913,288.0,48.12,40.5,686.0,24,2025-09-11 17:31:59,80.0,10.93,0,300,-1.0,24
running,37.39999999999998,92,8190.29,37.39999999999998,1.931,0.5,160,522824886,51813400,1.931,209.0,48.31,32.0,987.0,24,2025-09-11 17:32:02,100.5,12.59,0,300,-1.0,24
running,37.39999999999998,95,8208.21,37.39999999999998,4.329,0.5,165,522823312,51811886,4.329,192.0,48.43,30.5,1722.0,24,2025-09-11 17:32:05,93.7,7.31,0,300,-1.0,24
running,37.799999999999955,96,8214.36,37.799999999999955,5.552,0.0,167,522822699,51811544,5.552,186.0,48.43,29.75,1676.0,24,2025-09-11 17:32:06,92.7,6.71,0,300,-1.0,24
running,37.799999999999955,96,8220.28,37.799999999999955,5.673,0.5,167,522822088,51811304,5.673,184.0,48.53,29.5,1719.0,24,2025-09-11 17:32:07,91.7,6.12,0,300,-1.0,24
running,38.0,97,8226.23,38.0,5.86,0.5,167,522821453,51811195,5.86,179.0,48.62,29.0,1724.0,24,2025-09-11 17:32:08,91.7,5.84,0,300,-1.0,24
running,38.200000000000045,97,8237.75,38.200000000000045,5.86,0.5,169,522820224,51811343,5.86,176.0,48.71,28.75,1746.0,24,2025-09-11 17:32:10,89.7,5.25,0,300,-1.0,24
running,38.39999999999998,98,8243.77,38.39999999999998,5.841,0.0,170,522819614,51811640,5.841,175.0,48.81,28.75,1744.0,24,2025-09-11 17:32:11,89.7,5.15,0,300,-1.0,24
running,38.39999999999998,98,8250.06,38.39999999999998,5.832,0.5,170,522819025,51812097,5.832,176.0,48.81,29.0,1743.0,24,2025-09-11 17:32:12,88.7,4.96,0,300,-1.0,24
running,38.39999999999998,98,8262.38,38.39999999999998,5.813,0.5,172,522818046,51813320,5.813,174.0,48.81,28.5,1769.0,24,2025-09-11 17:32:14,87.7,4.78,0,300,-1.0,24
running,38.39999999999998,98,8268.41,38.39999999999998,5.813,0.5,173,522817665,51814043,5.813,174.0,48.68,28.75,1763.0,24,2025-09-11 17:32:15,87.7,4.78,0,300,-1.0,24
running,38.60000000000002,99,8274.45,38.60000000000002,5.897,0.0,174,522817363,51814838,5.897,174.0,48.59,28.75,1783.0,24,2025-09-11 17:32:16,86.7,4.68,0,300,-1.0,24
running,38.799999999999955,99,8286.67,38.799999999999955,5.972,0.0,177,522817046,51816592,5.972,177.0,48.59,29.25,1804.0,24,2025-09-11 17:32:18,87.7,4.68,0,300,-1.0,24
running,38.799999999999955,99,8292.56,38.799999999999955,5.981,0.0,177,522817014,51817464,5.981,180.0,48.46,29.75,1799.0,24,2025-09-11 17:32:19,88.7,4.68,0,300,-1.0,24
running,38.60000000000002,98,8298.38,38.60000000000002,5.981,0.5,179,522817097,51818323,5.981,180.0,48.34,29.75,1816.0,24,2025-09-11 17:32:20,88.7,4.68,0,300,-1.0,24
running,40.200000000000045,98,8310.21,40.200000000000045,5.981,0.5,180,522817473,51819995,5.981,182.0,48.34,29.75,1807.0,24,2025-09-11 17:32:22,87.7,4.68,0,300,-1.0,24
running,40.200000000000045,98,8316.01,40.200000000000045,5.972,0.0,182,522817721,51820785,5.972,183.0,48.25,30.0,1815.0,24,2025-09-11 17:32:23,88.7,4.68,0,300,-1.0,24
running,40.39999999999998,97,8339.43,40.39999999999998,5.915,0.0,184,522818815,51823912,5.915,186.0,48.25,30.25,1802.0,24,2025-09-11 17:32:27,89.7,4.68,0,300,-1.0,24
running,40.60000000000002,97,8351.8,40.60000000000002,5.89,0.0,185,522819392,51825564,5.89,183.0,48.15,29.75,1807.0,24,2025-09-11 17:32:29,89.7,4.68,0,300,-1.0,24
running,38.799999999999955,97,8375.7,38.799999999999955,5.906,0.0,186,522820518,51828751,5.906,187.0,48.34,30.25,1835.0,24,2025-09-11 17:32:33,89.7,4.78,0,300,-1.0,24
running,38.200000000000045,96,8381.17,38.200000000000045,5.906,0.5,186,522820756,51829494,5.906,188.0,48.34,30.25,1846.0,24,2025-09-11 17:32:34,89.7,4.78,0,300,-1.0,24
running,38.200000000000045,95,8386.54,38.200000000000045,5.907,0.5,187,522820981,51830227,5.907,190.0,48.34,30.25,1874.0,24,2025-09-11 17:32:35,92.7,4.78,0,300,-1.0,25
running,38.0,86,8394.98,38.0,5.921,0.5,187,522821387,51831349,5.921,215.0,48.34,31.0,2139.0,24,2025-09-11 17:32:37,130.7,5.15,0,300,-1.0,25
running,37.39999999999998,84,8397.7,37.39999999999998,5.912,0.5,187,522821519,51831708,5.912,224.0,48.65,31.5,2126.0,24,2025-09-11 17:32:38,126.7,5.15,0,300,-1.0,25
running,37.0,54,8403.38,37.0,2.105,0.5,188,522821855,51832412,2.105,503.0,51.25,44.75,747.0,24,2025-09-11 17:32:43,55.5,6.62,0,300,-1.0,25
running,37.0,54,8404.08,37.0,1.599,0.0,186,522821883,51832517,1.599,529.0,50.96,50.0,614.0,24,2025-09-11 17:32:44,52.5,7.31,0,300,-1.0,25
running,36.799999999999955,55,8405.96,36.799999999999955,1.01,0.5,186,522821940,51832778,1.01,458.0,51.5,45.0,391.0,24,2025-09-11 17:32:46,55.5,18.34,0,300,-1.0,25
running,36.799999999999955,78,8408.63,36.799999999999955,1.038,0.0,184,522822204,51832937,1.038,333.0,50.09,44.0,407.0,24,2025-09-11 17:32:48,76.0,18.93,0,300,-1.0,25
running,36.60000000000002,79,8416.46,36.60000000000002,1.599,0.5,181,522822998,51833315,1.599,313.0,49.34,41.5,735.0,24,2025-09-11 17:32:52,80.0,12.78,0,300,-1.0,25
running,36.60000000000002,79,8423.05,36.60000000000002,1.952,0.5,180,522823673,51833608,1.952,314.0,48.96,41.5,795.0,24,2025-09-11 17:32:55,83.7,11.31,0,300,-1.0,25
running,36.60000000000002,81,8432.19,36.60000000000002,2.128,0.0,177,522824648,51833715,2.128,305.0,48.53,41.0,801.0,24,2025-09-11 17:32:59,82.0,10.34,0,300,-1.0,25
running,36.39999999999998,82,8436.95,36.39999999999998,2.147,0.0,176,522825155,51833637,2.147,298.0,48.65,40.5,804.0,24,2025-09-11 17:33:01,82.0,10.25,0,300,-1.0,25
running,36.200000000000045,82,8439.57,36.200000000000045,2.156,0.0,176,522825433,51833579,2.156,294.0,48.65,40.25,810.0,24,2025-09-11 17:33:02,83.0,10.25,0,300,-1.0,25
